idx,sar_id,obl_id,eli_id
741,1195559465292115968,1195563444235358208,1195555926331285505
742,1199295116604669953,,
743,1195572898787758080,1195573013770465280,1195572385761464322
744,1199341214161440776,1199341854044504064,
745,1195572281780637696,,
746,1195568499843690496,1195571731974389760,
747,1199349166901563392,,
748,1195497243396018176,,
749,1199339092233711621,1199341593821532165,1199336709198143488
750,1195575404335157248,,
751,1195578539313160193,1195579169419083776,1195159051270799361
752,1199347898208571397,1199348440896950273,1199347392291557377
753,1199026518376288257,1199146110536826881,
754,1199340114565926913,1199341649177923584,1023549508016254977
755,1195555641361928195,,
756,1195574133423312896,,
757,1199336685869232136,,1199335259600408578
758,1195534592016625664,,
759,1195559000483487744,1195560993646153728,1195547495155286017
760,1199339901709250562,1199352427914440704,1199127780375646208
761,1195567901257822209,,
762,1195463843553665025,,
763,1193678107477258241,1195461020820459520,
764,1195539617891532801,,
765,1199354234422075394,,
766,1199340070097977347,1199340419349245959,1199336740554592256
767,1199358979849277440,,
768,1194922462359642112,1195132974615822336,1194882712550559744
769,1199356956663799808,,1199339697224339458
770,1199340942227984384,,
771,1195493205254369280,,
772,1195567632164016129,1195574410582859776,1195370720727097344
773,1195577142924308481,,
774,1199337651226075137,1199345795251572743,
775,1199350858175135744,1199351614060011523,1199340543672631296
776,1199325383474270210,,
777,1199315227797598210,1199344414935568385,
778,1199342026740752388,,
779,1199339577921523712,1199343118992044033,1199172719360630784
780,1195563617233637377,,1195395261062942730
781,1199336975792312320,1199342905711685634,1199321011268833280
782,1199305801271255040,,1199277250828480513
783,1195562685766627328,1195563399528103938,
784,1199329106741092353,1199344451069460480,
785,1195560364014002176,1195563996713308161,
786,1195557271670968320,1195559129948901377,
787,1199343370742616065,,
788,1199186147563450368,1199341643414953984,1199176372117225474
789,1198518818521391104,1198624369758605312,1198296066396962818
790,1195580496912244739,1195582064331898880,
791,1195583981326086144,1195584374781206528,1195485447109193730
792,1199352696022523905,1199354800514555905,1199351168880795648
793,1199345745989517313,1199345898397978630,
794,1195329782344486912,,
795,1195558170975883265,1195559667210084353,1195232097620893696
796,1199282998258126848,,
797,1196903645373227008,1196906142619897857,
798,1195500133577822210,,
799,1195542060721410051,1195548739550662656,
800,1195580492143321094,,1195580184751149056
801,1195557499258245120,,
802,1199342802653462529,1199345581660880896,1199342044361187328
803,1195468317571588096,,
804,1199356057958535168,1199356476889817088,
805,1195558112163323906,1195558183592443909,
806,1195198204117016577,1195485450628190208,1194775393355620358
807,1199341490637422593,1199349074429919232,
808,1195561686528380928,1195567448721907713,
809,1195536324402515968,1195566047992176640,
810,1195565497120628736,,
811,1195290528327200768,1195466984974143494,
812,1199281483493474305,1199347494150234115,1199274164089057280
813,1195129796167995394,1195155349625425921,
814,1199356086907748354,,1198369859446460416
815,1195573548661628929,,
816,1195512367007830016,1195563895215276033,
817,1195384539406905347,1195394150457315330,
818,1195561327575621632,1195561610632400897,1195557612663783426
819,1194925649795796992,,
820,1199271907889156096,1199339442688974848,1199122378980253697
821,1195023734861639680,1195570943759917056,
822,1199346760314806274,1199347790582812672,1199022454099890177
823,1195223029346783237,1195316187749597185,1195164538103975936
824,1195544519866908672,1195561896813793280,
825,1199338977653866496,1199344902305222656,
826,1195313230895300612,1195486311978848258,
827,1195440158411128832,1195488110588641281,
828,1199355126714007552,,1199339933774700544
829,1195188332252131328,,
830,1194928538442485765,1195019348366123008,
831,1199352150335348736,1199354423513960448,1199349526504656897
832,1195326955979202560,,
833,1195548928818765824,1195551642193555456,
834,1199348074377883649,,
835,1199339341996158976,1199341890627223552,1199330532292808704
836,1199267159421046784,1199351020578410496,1199243869977600001
837,1195548067203694592,1195563690591866881,1195523256293265408
838,1195546582269276160,1195574927576981504,
839,1194986984361607173,1195503074275663874,1194897420464852992
840,1199327680631574528,1199328727936708614,1199284971946627073
841,1195571070058803201,1195571318411784193,
842,1195523785434312705,1195554269254078464,1195501396365398018
843,1199028866192420864,1199306806989926404,1199023791055265793
844,1199332844562264064,1199351081043734530,
845,1195555419885842437,1195555576165605376,
846,1195558358243250176,1195560254551052288,
847,1195512349358092293,1195549889310146560,1195506152907399170
848,1199345283861106694,1199350805612179458,
849,1199335760974925830,1199340550190555138,1199025114764832769
850,1195577870124494848,,
851,1199140193250484226,,
852,1199332076392210432,1199356283519938561,1199326818106515456
853,1195578552684630016,1195578986870562819,1195578205845032962
854,1199095040276086784,1199225959079002112,
855,1195578254222151680,,
856,1195576865571782657,,
857,1195327682873085952,1195388913868779521,
858,1199353242913660929,1199353606824030210,1199352971043078146
859,1195339228617617408,1195570354640560129,1195266439239917568
860,1199274931130757121,1199321553823031303,1199051626704769025
861,1195565327989522432,,1195561653158449153
862,1195566507222286337,,1195472695779049474
863,1199074314391306241,1199329793239638021,1198638746591268864
864,1199340435086270465,,1199335988205457409
865,1199340570461630467,1199345205603733504,
866,1199301976443555840,1199303301784887296,
867,1195561551429693440,,
868,1198696803715166209,1198973343040462848,
869,1199344636210270208,,
870,1199346263319171073,,
871,1195559058368892928,1195559180393840646,1195551726079639552
872,1195221388887494656,,
873,1199344496271474703,,
874,1195550123968913408,,
875,1199356381771395072,1199357115934167040,1199356145674149889
876,1195471225503584257,,1195377150175657984
877,1199122420684271622,,
878,1195553820161585153,1195566694854471680,
879,1195564520363741184,1195564676605722626,1195562399966941185
880,1195579849097695232,,1195047485703516160
881,1199338378069594118,,
882,1195571854284640256,1195572597628358656,975409984493248513
883,1162384572840939521,,
884,1195571899776016385,,
885,1199339570615111680,,
886,1195572853896290304,1195577927003451392,1195572262155489280
887,1199156708607758336,1199359025219067904,
888,1199177751523217408,1199222320889565184,1199159624965869568
889,1195557964880310273,1195558369681190913,1195394958355845120
890,1195567183293636609,1195567363741093888,1195567090721267714
891,1199327415664807936,,1199313838241386496
892,1198365366029897728,,
893,1195410528367267840,1195412608037347329,
894,1195567628837736448,1195568460400431106,
895,1199302802792755205,1199307564900585472,
896,1195386329225412608,,
897,1195495441460162561,1195570284486520833,
898,1195563889129181185,,
899,1199163317891293186,1199163538939564032,1199125220713472007
900,1195468922469773312,,
901,1195553523427004422,1195553895990218753,
902,1199341555053580292,,1199340243305910272
903,1199354286376919040,,1199344522225803265
904,1195409139742232579,1195578244680101889,
905,1195394923182350336,1195435582014525440,1195313274683904000
906,1195349036263448580,,1195300949184655367
907,1199113965445533696,1199127884515987457,
908,1199135242155679744,1199233247516823552,
909,1199344018229846016,1199346764123267074,
910,1195560297890766848,,
911,1199342305892696072,,
912,1199219360792903680,1199350512157700097,
913,1195461656207187969,,
914,1198805214138183682,1199354334074605569,1198800437241098241
915,1199217163271200768,,
916,1199355837648687106,1199357186285150208,
917,1195184919632207872,,
918,1195573240518889472,1195574789013815296,
919,1195334946723958784,1195441090532462593,
920,1199337426101112832,1199339167278219271,
921,1199324352916983809,1199346676047081473,
922,1195440412598517760,1195492780337856512,1194800997337460736
923,1195573507993874432,1195574114645401600,1195568931525844992
924,1195537823333593088,1195539041086775296,1195535833408974848
925,1198641176502554624,1199336478821634048,1198623620819369985
926,1199337756377305089,,
927,1195541637444841478,,
928,1195557407046266880,,
929,1195324685019430913,,1195178326412840963
930,1199330717630697472,,
931,1195522923026669575,1195570679292350464,1195466973481721857
932,1195571834428645377,1195579546650566656,
933,1199339136320180225,,
934,1199358111007608833,1199358829890174976,
935,1199185085833994241,1199303600914124801,
936,1199341343589294080,,
937,1199342958601879560,1199355886638190593,
938,1195545479062392832,1195551776990224384,
939,1195542095639044096,,
940,1195392120862973963,1195469486217781248,1195220040381014016
941,1195365457429237761,1195529471480090624,
942,1199346102425702400,1199346517485617152,1199342711897088002
943,1199314828462055424,1199354435123716096,1199307764167856129
944,1195584611721588742,,
945,1191772165424713729,,
946,1195574708084756481,1195575549424324608,1195251391800852482
947,1199027207772860417,,1199015776784654347
948,1199327130821316608,,1199322495725309953
949,1195580326908702720,1195581882282459136,
950,1199351334698287105,1199352322272329728,
951,1195564489552400385,1195564716610871298,1195561990514561024
952,1199354304466952193,1199354999354142720,1199333052939264000
953,1199339471671414787,1199340071066824709,
954,1195464632959471616,,
955,1195538244873674754,1195570843381682177,1195058116515291137
956,1199302650942152704,1199302934313521157,1199249762828075008
957,1194972907828592645,1195572674317172737,
958,1199354150057861121,,
959,1195577487864090625,1195578130993500160,1195576799964651520
960,1195552580933505024,,
961,1195564382777774082,1195564502311419906,1195563695176327168
962,1199343254698770435,1199356525455839233,
963,1199335288331329537,1199340291339112450,
964,1195557666749206528,1195576908374773761,1195555647657586688
965,1195208452383158274,1195455607135969281,1194676381982101504
966,1195560682697056256,,
967,1195308032562880513,,
968,1195572725420625925,1195572839052726272,1195556073278787587
969,1195538491637141504,,
970,1199343846309543941,,1199203811925073920
971,1199150620059541504,1199351186421358594,
972,1195439530951790595,1195566059933356032,
973,1199357372185108480,,1199328587654057985
974,1195490533952516096,1195575660812623872,1195407147414241281
975,1195535583633907712,,
976,1195558679384383489,,
977,1195557784139575296,,1195556566239461376
978,1199087019340619776,,1198940402000097280
979,1199336607280594944,1199336837061451776,1199331555082227712
980,1199161554303901696,,
981,1199351223091990528,,1199350237661413376
982,1195392805209808896,,
983,1195461242816737281,1195557443750760448,1195460755136688128
984,1195578117231919104,,
985,1199338046329475074,,1199335407533486083
986,1195554828488970241,1195555437174767617,
987,1195545077352816640,,1195517626518294528
988,1199348931664105472,1199351309612310528,1199348388468146181
989,1199347333369978884,,
990,1195558328174297088,,1195508491747762181
991,1199125907522359296,,
992,1199340393302609920,1199341539719147521,1199325552404058113
993,1198943463758155781,1198982545099984896,1198939880320950272
994,1195508654465638401,1195509122608726016,
995,1199097093945798656,1199097866117095425,
996,1195457959867961349,,
997,1195559925612601345,1195561648414703616,1195423941612965894
998,1195504915784839169,1195568466935320576,
999,1199357663404015616,1199357811496325120,1199357058610413569
1000,1199352934066208769,1199354926935269378,1199345628569989120
1001,1199343238655565824,1199344308232392707,1199050697964244992
1002,1195307881253548034,1195395420610080768,1195292478141800448
